longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-117.05,33.03,14,5180,1051,1639,991,4.5,<1H OCEAN,222200
-117.05,33.03,16,87,20,32,21,4.3571,<1H OCEAN,144600
-117.06,33.02,17,2635,389,994,359,5.8966,<1H OCEAN,261500
-117.05,33.02,18,917,121,388,131,6.3517,<1H OCEAN,260100
-117.01,33.04,13,4595,567,1643,544,7.7684,<1H OCEAN,362300
-117.04,33.03,16,2852,435,1083,448,6.3761,<1H OCEAN,296200
-117.01,32.99,8,3372,430,1536,448,8.4284,<1H OCEAN,378300
-116.99,33.01,11,1412,185,529,166,7.7517,<1H OCEAN,500001
-117.09,32.91,9,2012,316,802,289,6.5706,<1H OCEAN,255700
-117.09,32.91,16,2005,266,827,270,7.0546,<1H OCEAN,282200
-117.09,32.9,16,1989,290,814,291,6.2715,<1H OCEAN,255100
-117.1,32.9,16,2994,445,1047,437,5.149,<1H OCEAN,184300
-117.11,32.9,16,2043,388,705,352,4.4766,<1H OCEAN,161500
-117.11,32.91,15,1840,235,855,241,7.5992,<1H OCEAN,310600
-117.08,32.91,16,1653,228,690,224,6.5853,<1H OCEAN,248400
-117.08,32.93,5,14944,2490,6600,2407,6.0857,<1H OCEAN,308300
-117.08,32.91,9,1547,218,683,231,7.5604,<1H OCEAN,327900
-117.07,33.01,5,5870,977,1917,842,5.1998,<1H OCEAN,294100
-117.06,33.01,9,2470,417,904,427,4.4219,<1H OCEAN,209200
-117.07,33,4,6242,1258,2211,1116,4.25,<1H OCEAN,281600
-117.07,33,4,9153,1866,3775,1698,4.955,<1H OCEAN,241500
-117.08,33.01,5,5659,931,2565,902,6.1949,<1H OCEAN,238700
-117.09,32.99,16,2175,327,1037,326,5.1909,<1H OCEAN,201400
-117.09,32.99,18,3215,588,1618,509,4.6028,<1H OCEAN,216800
-117.09,32.98,23,1125,273,687,308,2.3182,<1H OCEAN,268800
-117.12,32.96,16,3050,559,1444,512,5.2463,<1H OCEAN,156300
-117.11,32.97,9,1531,242,850,240,6.0862,<1H OCEAN,263600
-117.1,33,5,15502,2613,7417,2358,5.9094,<1H OCEAN,261100
-117.11,32.95,11,4694,824,2223,783,4.9485,<1H OCEAN,231800
-117.12,32.95,8,3670,536,1723,592,6.3542,<1H OCEAN,218100
-117.12,32.96,15,2869,405,1526,402,6.0175,<1H OCEAN,238300
-117.12,32.95,4,9018,1572,4438,1498,4.988,<1H OCEAN,263700
-117.08,32.97,3,17466,3336,7644,2895,5.4584,<1H OCEAN,246500
-117.06,32.97,17,4754,877,2412,832,4.3548,<1H OCEAN,192300
-117.25,33.06,6,9859,1448,4194,1401,6.439,NEAR OCEAN,296200
-117.25,33.05,16,2794,476,1387,442,4.3286,NEAR OCEAN,213400
-117.26,33.05,14,2323,373,1057,372,6.2513,NEAR OCEAN,240900
-117.26,33.06,11,2660,352,1226,366,7.6832,NEAR OCEAN,319800
-117.24,33.05,15,3029,555,1559,546,5.3129,NEAR OCEAN,169200
-117.24,33.05,11,5827,882,2588,842,6.4027,NEAR OCEAN,344200
-117.2,33.07,5,10394,1617,4496,1553,5.9289,NEAR OCEAN,411300
-117.16,33.06,16,1988,279,770,252,5.8661,NEAR OCEAN,404500
-117.21,33.03,20,3370,433,1020,408,11.0911,NEAR OCEAN,500001
-117.18,33.02,15,3540,453,1364,425,13.6623,NEAR OCEAN,500001
-117.21,33.02,26,3194,454,1032,406,10.156,NEAR OCEAN,500001
-117.23,33.01,18,3961,511,1541,470,11.1118,NEAR OCEAN,500001
-117.26,32.97,25,2582,495,1088,471,6.4651,NEAR OCEAN,500001
-117.26,32.96,36,1721,264,710,282,10.1768,NEAR OCEAN,500001
-117.26,32.95,34,1651,273,650,271,5.6582,NEAR OCEAN,500001
-117.26,32.95,22,5484,1227,1947,1012,4.4375,NEAR OCEAN,500001
-117.3,32.96,30,1226,205,380,151,4.2875,NEAR OCEAN,500001
-117.25,33.01,16,3892,520,1454,524,7.7317,NEAR OCEAN,396000
-117.24,33,16,2512,356,795,353,7.5975,NEAR OCEAN,369100
-117.23,32.99,17,2718,326,1011,319,15.0001,NEAR OCEAN,500001
-117.25,32.99,10,4926,749,1478,634,7.472,NEAR OCEAN,439900
-117.25,33,14,2518,458,931,414,5.8393,NEAR OCEAN,485300
-117.26,33,31,2695,491,1059,451,4.7841,NEAR OCEAN,393500
-117.27,33,36,2426,454,1085,420,5.1523,NEAR OCEAN,387800
-117.31,33,30,1631,310,665,297,6.8443,NEAR OCEAN,492500
-117.26,32.99,16,2127,512,1532,499,2.7348,NEAR OCEAN,231300
-117.27,32.99,21,3318,578,1273,538,5.5922,NEAR OCEAN,382100
-117.26,32.98,12,3900,977,1690,892,4.125,NEAR OCEAN,226900
-117.31,32.98,17,2789,648,849,345,4.1012,NEAR OCEAN,244700
-117.27,32.98,17,1853,392,351,208,5.2742,NEAR OCEAN,230700
-117.32,33.01,29,3584,712,1619,667,4.125,NEAR OCEAN,394400
-117.28,33.02,21,2736,585,1251,576,4.2356,NEAR OCEAN,347700
-117.27,33.02,13,5723,1242,2450,1140,4.7179,NEAR OCEAN,376700
-117.26,33.04,18,2229,346,1088,352,6.3525,NEAR OCEAN,278300
-117.26,33.04,16,3109,450,1433,453,6.6319,NEAR OCEAN,269600
-117.24,33.04,13,3498,663,1412,618,3.212,NEAR OCEAN,147600
-117.25,33.03,6,3416,493,1319,467,6.9326,NEAR OCEAN,324600
-117.27,33.03,25,1787,311,1108,311,3.9826,NEAR OCEAN,215800
-117.27,33.03,16,2240,443,1104,416,3.5313,NEAR OCEAN,148700
-117.26,33.02,9,4632,759,1724,685,6.3712,NEAR OCEAN,369800
-117.27,33.03,19,2899,499,1356,512,4.87,NEAR OCEAN,220900
-117.27,33.02,21,2144,340,928,344,5.798,NEAR OCEAN,286100
-117.29,33.05,28,1146,338,672,292,3.1667,NEAR OCEAN,300000
-117.28,33.04,12,4459,928,2471,888,3.5179,NEAR OCEAN,252700
-117.27,33.04,27,1839,392,1302,404,3.55,NEAR OCEAN,214600
-117.29,33.04,30,2750,555,1281,520,4.7333,NEAR OCEAN,286900
-117.33,33.03,31,1171,321,603,267,2.8611,NEAR OCEAN,314300
-117.3,33.07,14,2670,426,1034,407,6.4247,NEAR OCEAN,295100
-117.29,33.08,18,3225,515,1463,476,5.7787,NEAR OCEAN,346700
-117.27,33.08,7,2949,447,1335,426,6.0922,NEAR OCEAN,342400
-117.29,33.06,20,2110,335,1008,325,6.1509,NEAR OCEAN,338700
-117.28,33.06,8,4172,1022,2585,941,4.0118,NEAR OCEAN,245800
-117.27,33.06,7,3686,733,1612,672,3.197,NEAR OCEAN,367100
-117.27,33.05,15,3333,808,1371,737,2.9083,NEAR OCEAN,122400
-117.3,33.08,24,2628,527,1389,520,4,NEAR OCEAN,343200
-117.34,33.06,17,2718,518,815,403,4.3182,NEAR OCEAN,357100
-117.31,33.07,21,2035,534,948,467,3.2984,NEAR OCEAN,369400
-117.3,33.07,16,3147,765,2165,690,3.5585,NEAR OCEAN,284800
-117.3,33.06,24,2171,511,870,442,3.194,NEAR OCEAN,276300
-117.3,33.06,31,2128,520,1049,485,4.027,NEAR OCEAN,290000
-117.3,33.05,34,1797,458,775,391,3.2308,NEAR OCEAN,331300
-117.33,33.17,11,10923,2041,4773,1858,4.0791,NEAR OCEAN,281300
-117.34,33.16,31,2851,458,1286,467,4.5694,NEAR OCEAN,243700
-117.33,33.16,29,3559,552,1533,545,4.0585,NEAR OCEAN,245500
-117.32,33.15,15,13245,2212,5495,2060,5.4904,NEAR OCEAN,262100
-117.32,33.12,25,2670,527,936,461,2.7717,NEAR OCEAN,354000
-117.31,33.1,15,2392,446,747,421,3.5341,NEAR OCEAN,500001
-117.29,33.13,4,617,105,224,105,3.9205,NEAR OCEAN,183000
-117.31,33.11,7,7974,1703,2904,1550,4.1282,NEAR OCEAN,188100
-117.29,33.12,4,1380,322,755,286,4.7961,NEAR OCEAN,168800
-117.29,33.1,6,6091,1018,2064,957,5.1837,NEAR OCEAN,259800
-117.28,33.1,13,2644,422,1197,399,6.5338,NEAR OCEAN,267900
-117.35,33.17,16,4595,1341,2849,1197,2.478,NEAR OCEAN,185600
-117.34,33.16,24,1006,277,610,246,2.25,NEAR OCEAN,187500
-117.34,33.15,19,5710,1423,4163,1406,3.0306,NEAR OCEAN,178500
-117.35,33.16,22,1331,305,580,193,3.975,NEAR OCEAN,500001
-117.35,33.16,10,1684,515,902,449,3.7891,NEAR OCEAN,206300
-117.34,33.15,17,4505,1140,2111,1062,3.3536,NEAR OCEAN,283300
-117.36,33.18,26,5550,1153,2372,1058,2.5509,NEAR OCEAN,181800
-117.36,33.18,39,1546,291,833,308,2.8893,NEAR OCEAN,185400
-117.35,33.17,36,1977,423,812,387,3.625,NEAR OCEAN,198000
-117.36,33.17,24,2046,442,812,367,2.3182,NEAR OCEAN,500001
-117.37,33.18,19,1931,509,855,394,2.6979,NEAR OCEAN,266700
-117.37,33.19,23,4104,1274,4729,1187,1.8214,NEAR OCEAN,173800
-117.37,33.19,33,2205,453,1138,439,2.8819,NEAR OCEAN,208600
-117.37,33.19,18,975,382,650,286,1.9562,NEAR OCEAN,192500
-117.37,33.19,38,861,213,486,204,4.1875,NEAR OCEAN,185000
-117.38,33.19,35,928,264,538,248,2.4583,NEAR OCEAN,197900
-117.38,33.14,14,5039,1373,1298,696,3.209,NEAR OCEAN,313300
-117.38,33.19,26,4123,1145,1703,895,1.9891,NEAR OCEAN,500000
-117.38,33.2,17,1877,581,1288,426,1.9386,NEAR OCEAN,106300
-117.37,33.2,19,928,317,845,319,1.6318,NEAR OCEAN,187500
-117.38,33.19,17,353,112,359,118,1.5625,NEAR OCEAN,162500
-117.38,33.2,26,1427,386,974,317,1.3903,NEAR OCEAN,184400
-117.36,33.2,19,1926,557,1190,483,1.3269,NEAR OCEAN,166100
-117.36,33.2,19,2129,562,1323,525,2.9539,NEAR OCEAN,169900
-117.36,33.2,26,2447,482,1405,486,3.2917,NEAR OCEAN,150800
-117.35,33.2,23,3297,728,1793,622,2.5754,NEAR OCEAN,169700
-117.35,33.21,24,1586,262,912,298,4.25,NEAR OCEAN,150300
-117.34,33.21,23,2062,376,1302,379,4.0109,NEAR OCEAN,145700
-117.35,33.2,32,1251,220,700,232,3.9875,NEAR OCEAN,142900
-117.34,33.21,12,5963,1372,3015,1124,2.7386,NEAR OCEAN,216100
-117.35,33.19,28,2823,476,1189,433,5.1733,NEAR OCEAN,198100
-117.34,33.19,23,3546,553,1533,518,5.276,NEAR OCEAN,224500
-117.33,33.19,15,3672,845,1827,796,2.9716,NEAR OCEAN,173600
-117.34,33.19,19,3575,525,1654,559,5.7409,NEAR OCEAN,274100
-117.29,33.24,5,3109,634,1823,578,3.1875,<1H OCEAN,153800
-117.3,33.23,13,3619,791,1759,806,2.765,<1H OCEAN,98500
-117.32,33.23,24,2580,604,982,569,1.6402,NEAR OCEAN,169300
-117.31,33.24,6,1580,288,792,265,4.0469,<1H OCEAN,162400
-117.32,33.22,15,4784,1039,1810,986,2.4375,NEAR OCEAN,108900
-117.33,33.22,21,2868,602,855,559,2.7846,NEAR OCEAN,91200
-117.32,33.22,16,1057,232,316,221,2.7417,NEAR OCEAN,91700
-117.33,33.21,17,1246,300,424,288,2.2882,NEAR OCEAN,85800
-117.3,33.22,4,14960,2988,6666,2612,3.7568,NEAR OCEAN,184100
-117.31,33.19,11,20944,3753,8738,3441,4.3762,NEAR OCEAN,215500
-117.29,33.2,16,2150,461,1428,407,2.4754,NEAR OCEAN,157300
-117.31,33.18,16,1835,430,599,399,2.0147,NEAR OCEAN,87700
-117.29,33.19,18,6235,1233,4127,1162,3.0704,NEAR OCEAN,151600
-117.28,33.2,20,4835,854,2983,834,4.3428,NEAR OCEAN,152100
-117.37,33.22,35,2204,482,1435,462,3.676,NEAR OCEAN,125600
-117.35,33.23,4,1837,287,934,277,3.8958,NEAR OCEAN,189800
-117.35,33.21,18,2971,606,2051,493,2.675,NEAR OCEAN,117100
-117.38,33.21,31,1502,367,1514,342,2.6442,NEAR OCEAN,103300
-117.37,33.2,29,1315,311,1425,306,2.0272,NEAR OCEAN,99600
-117.28,33.28,13,6131,1040,4049,940,3.8156,<1H OCEAN,150700
-117.25,33.3,14,2513,351,1151,357,6.3054,<1H OCEAN,359000
-117.26,33.26,9,4609,798,2582,746,4.3429,<1H OCEAN,173900
-117.3,33.26,23,1678,275,1227,264,4.1713,<1H OCEAN,133800
-117.3,33.25,22,2329,419,1456,381,3.7933,<1H OCEAN,131000
-117.31,33.25,14,3483,764,2140,687,3.125,<1H OCEAN,102300
-117.31,33.25,13,3075,630,1843,674,2.8558,<1H OCEAN,97100
-117.32,33.25,7,2499,420,1314,398,4.85,<1H OCEAN,186900
-117.32,33.25,7,8206,1523,4399,1423,3.6301,<1H OCEAN,170900
-117.34,33.23,11,3737,757,2212,727,3.1062,NEAR OCEAN,141000
-117.33,33.23,15,2919,592,1130,579,2.5872,NEAR OCEAN,155600
-117.33,33.23,15,1905,416,1258,388,3.33,NEAR OCEAN,127900
-117.33,33.24,13,4543,881,2298,870,2.9386,NEAR OCEAN,143400
-117.42,33.35,14,25135,4819,35682,4769,2.5729,<1H OCEAN,134400
-117.24,33.34,17,2866,442,1354,431,4.5764,<1H OCEAN,257300
-117.22,33.36,16,3165,482,1351,452,4.605,<1H OCEAN,263300
-117.22,33.31,12,2924,433,1193,394,6.2475,<1H OCEAN,331300
-117.21,33.34,10,5294,817,2312,810,5.4563,<1H OCEAN,325700
-117.19,33.34,15,3310,488,1104,460,6.1009,<1H OCEAN,314400
-117.17,33.34,15,3313,679,1022,564,2.7986,<1H OCEAN,189900
-117.2,33.29,12,6358,1182,2778,1020,4.0357,<1H OCEAN,295900
-117.17,33.28,16,1921,312,862,280,5.1786,<1H OCEAN,376800
-117.25,33.38,16,3536,765,2007,687,3,<1H OCEAN,146700
-117.24,33.4,16,2704,463,1322,424,3.7857,<1H OCEAN,227000
-117.23,33.38,18,3339,704,1727,652,2.8393,<1H OCEAN,173200
-117.24,33.38,16,2792,525,1696,516,3.668,<1H OCEAN,171200
-117.25,33.38,17,1614,431,1031,389,2.0956,<1H OCEAN,134400
-117.25,33.39,22,2699,543,1425,491,2.375,<1H OCEAN,137300
-117.26,33.37,7,2221,548,1440,501,2.2368,<1H OCEAN,154600
-117.25,33.37,8,1755,530,1687,511,1.995,<1H OCEAN,146900
-117.24,33.37,14,4687,793,2436,779,4.5391,<1H OCEAN,180900
-117.24,33.36,11,2786,480,1250,450,4.5,<1H OCEAN,222600
-117.25,33.36,6,3725,960,2833,915,2.3214,<1H OCEAN,247000
-117.34,33.46,14,1902,338,848,304,5.5395,<1H OCEAN,273300
-117.19,33.41,16,3031,554,1301,518,4.0882,<1H OCEAN,296100
-117.14,33.39,17,2889,587,1931,510,3.8547,<1H OCEAN,208300
-117.2,33.38,14,5392,821,2350,810,5.0507,<1H OCEAN,291500
-117.1,33.36,19,3518,658,2091,610,3.2614,<1H OCEAN,168800
-116.95,33.31,16,2921,639,1838,540,2.2393,<1H OCEAN,117000
-117.03,33.32,14,1088,209,601,193,3.8438,<1H OCEAN,243800
-117.05,33.29,17,1800,312,891,281,7.0177,<1H OCEAN,267600
-117.05,33.26,14,3103,569,1704,539,3.7644,<1H OCEAN,264700
-117.12,33.27,11,3016,601,1727,541,4.9375,<1H OCEAN,232800
-117,33.29,17,2073,313,573,221,8.2531,<1H OCEAN,419200
-116.98,33.26,12,5898,1002,3129,945,4.7647,<1H OCEAN,254100
-116.99,33.2,17,2980,539,1531,505,3.1553,<1H OCEAN,250000
-116.9,33.22,11,4132,773,2012,703,3.1906,<1H OCEAN,234500
-117.14,33.23,11,4068,829,918,500,3.1272,<1H OCEAN,281300
-117.11,33.23,13,5819,919,2228,866,4.9335,<1H OCEAN,298100
-117.08,33.23,14,3337,571,1385,512,4.15,<1H OCEAN,272200
-117.2,33.24,12,4992,,2106,801,6.2079,<1H OCEAN,307300
-117.15,33.2,16,2690,459,1253,393,4.0328,<1H OCEAN,294600
-117.2,33.2,16,4409,629,1875,609,5.543,<1H OCEAN,286400
-117.22,33.22,17,3675,672,1693,597,3.3882,<1H OCEAN,190800
-117.22,33.22,16,2134,643,1555,560,1.7217,<1H OCEAN,175000
-117.22,33.22,15,1430,343,704,322,1.9571,<1H OCEAN,162500
-117.23,33.24,26,1991,330,1014,304,4.3068,<1H OCEAN,240100
-117.24,33.23,13,3756,648,1767,614,4.0776,<1H OCEAN,196000
-117.24,33.23,21,1718,308,1194,312,3.4359,<1H OCEAN,150900
-117.23,33.23,13,2899,657,1946,579,2.9875,<1H OCEAN,172000
-117.23,33.22,18,2334,573,962,557,1.808,<1H OCEAN,97000
-117.23,33.22,16,3224,729,1036,608,2.0246,<1H OCEAN,148800
-117.24,33.22,20,1962,334,1173,349,4.1316,<1H OCEAN,162500
-117.24,33.21,9,2486,626,1938,525,2.1293,<1H OCEAN,151400
-117.23,33.21,34,544,108,348,127,4.125,<1H OCEAN,164600
-117.25,33.25,6,6160,993,2997,1029,4.6187,<1H OCEAN,205000
-117.27,33.23,5,20908,3933,9690,3510,4.1405,<1H OCEAN,198500
-117.27,33.22,5,2283,337,999,325,5.0249,<1H OCEAN,196700
-117.27,33.22,16,1420,311,470,313,1.8849,<1H OCEAN,90800
-117.28,33.22,13,2832,542,1065,531,2.3844,<1H OCEAN,98600
-117.27,33.21,5,5764,996,3161,1012,4.4531,<1H OCEAN,177500
-117.25,33.22,26,2010,347,1160,331,3.9815,<1H OCEAN,142600
-117.25,33.22,19,2167,443,1654,435,3.5,<1H OCEAN,135800
-117.26,33.21,26,1906,408,1325,427,3.0197,<1H OCEAN,136000
-117.28,33.2,11,1472,261,1012,285,4.21,NEAR OCEAN,175600
-117.27,33.2,23,2145,379,1360,404,4.2054,<1H OCEAN,150700
-117.26,33.2,13,3163,725,1675,629,2.8214,<1H OCEAN,121900
-117.27,33.2,34,1852,322,978,332,4.3542,<1H OCEAN,156900
-117.27,33.19,8,973,289,663,209,2.724,NEAR OCEAN,139300
-117.28,33.19,5,2697,639,1633,580,3.4456,NEAR OCEAN,165800
-117.25,33.21,9,1944,488,1992,453,2.066,<1H OCEAN,127200
-117.24,33.21,19,1872,489,1859,446,2.1875,<1H OCEAN,121700
-117.24,33.21,18,1846,419,1581,387,3.0982,<1H OCEAN,111300
-117.24,33.2,25,1631,415,1045,386,2.4505,<1H OCEAN,147500
-117.24,33.2,26,1701,404,989,367,2.5119,<1H OCEAN,171700
-117.25,33.2,22,2361,618,1472,596,2.0625,<1H OCEAN,124500
-117.25,33.2,10,2050,473,1302,471,2.7961,<1H OCEAN,131300
-117.25,33.21,13,1203,292,1035,293,2.6339,<1H OCEAN,117000
-117.23,33.21,21,1934,386,861,381,3.6181,<1H OCEAN,213800
-117.22,33.21,19,4400,828,1901,735,3.6375,<1H OCEAN,198800
-117.22,33.2,31,1736,277,801,292,4.4844,<1H OCEAN,205500
-117.23,33.2,29,3372,720,1770,693,3.5109,<1H OCEAN,166000
-117.23,33.2,21,2284,360,999,356,4.8929,<1H OCEAN,212500
-117.21,33.2,22,3337,518,1288,466,5.04,<1H OCEAN,253700
-117.22,33.19,16,3004,656,1948,606,2.7019,<1H OCEAN,216900
-117.27,33.18,4,3371,773,1481,627,2.9133,NEAR OCEAN,215700
-117.26,33.19,4,2342,595,1518,545,2.9469,NEAR OCEAN,216100
-117.26,33.19,2,2629,509,1044,522,4.2361,NEAR OCEAN,158500
-117.25,33.19,18,1891,306,830,279,4.5764,<1H OCEAN,207000
-117.24,33.19,19,1569,351,1035,352,2.9191,<1H OCEAN,159400
-117.23,33.19,22,2554,447,1147,422,3.6346,<1H OCEAN,192500
-117.24,33.18,19,3337,565,1646,554,5.0195,<1H OCEAN,200200
-117.3,33.17,6,7880,1533,3760,1460,4.1807,NEAR OCEAN,182600
-117.32,33.17,18,2143,299,828,283,4.2383,NEAR OCEAN,239000
-117.31,33.17,7,2349,312,809,282,5.552,NEAR OCEAN,283900
-117.31,33.16,4,5846,894,2282,801,5.5956,NEAR OCEAN,247800
-117.31,33.16,17,1704,263,781,281,5.6605,NEAR OCEAN,224400
-117.29,33.18,15,3780,792,1632,721,2.7644,NEAR OCEAN,111400
-117.29,33.18,17,821,176,436,168,3.1667,NEAR OCEAN,160600
-117.28,33.18,16,3002,591,842,538,2.1205,NEAR OCEAN,157300
-117.28,33.18,14,676,118,384,126,6.2096,NEAR OCEAN,178100
-117.26,33.18,9,4540,793,2235,746,4.5781,NEAR OCEAN,225600
-117.27,33.15,4,23915,4135,10877,3958,4.6357,NEAR OCEAN,244900
-117.29,33.15,11,2560,445,952,448,4.0625,NEAR OCEAN,87500
-117.24,33.17,4,9998,1874,3925,1672,4.2826,<1H OCEAN,237500
-117.22,33.17,6,1487,362,810,322,3.625,<1H OCEAN,135700
-117.23,33.16,4,3066,625,1164,582,4,NEAR OCEAN,228100
-117.23,33.16,2,4624,946,2091,808,3.6736,NEAR OCEAN,214500
-117.22,33.18,13,4273,886,2328,801,3.3444,<1H OCEAN,183900
-117.21,33.17,16,1787,361,1446,362,3.75,<1H OCEAN,163800
-117.21,33.19,21,3765,612,1722,593,4.8152,<1H OCEAN,218500
-117.19,33.18,7,3561,722,1921,657,4.1128,<1H OCEAN,209700
-117.21,33.16,13,2937,698,1246,579,2.6487,<1H OCEAN,196000
-117.2,33.16,13,4503,1137,3094,1091,2.3159,<1H OCEAN,91600
-117.2,33.15,11,4091,864,1927,765,3.0139,<1H OCEAN,199000
-117.2,33.14,19,2025,414,1663,403,3.8147,<1H OCEAN,139200
-117.22,33.14,5,4576,848,2314,705,5.0123,NEAR OCEAN,210400
-117.21,33.14,12,4839,954,1708,952,2.8586,<1H OCEAN,163300
-117.21,33.13,15,1889,368,754,409,2.2278,NEAR OCEAN,132800
-117.17,33.18,25,596,115,426,137,3.0221,<1H OCEAN,214300
-117.18,33.16,15,5923,1206,3943,1006,3.1793,<1H OCEAN,159900
-117.15,33.16,5,4750,962,2726,905,3.5839,<1H OCEAN,158500
-117.14,33.16,16,1660,,733,214,5.6874,<1H OCEAN,202700
-117.13,33.15,15,2241,381,997,390,3.4833,<1H OCEAN,193200
-117.14,33.15,17,1149,182,702,192,5.5696,<1H OCEAN,168400
-117.14,33.15,16,1129,198,758,178,5.0346,<1H OCEAN,174600
-117.15,33.14,15,1070,208,470,217,2.3062,<1H OCEAN,158900
-117.13,33.15,16,3907,671,1759,663,3.1776,<1H OCEAN,172600
-117.13,33.14,16,1649,278,993,277,4.8526,<1H OCEAN,170700
-117.13,33.14,5,2618,539,1320,512,4.1053,<1H OCEAN,171400
-117.12,33.14,16,1710,272,1025,267,4.1641,<1H OCEAN,163600
-117.12,33.14,12,2363,408,1211,396,3.8967,<1H OCEAN,172600
-117.13,33.14,12,2258,456,1147,433,4.0495,<1H OCEAN,153900
-117.19,33.14,12,3652,923,1677,728,2.3267,<1H OCEAN,92000
-117.18,33.15,7,6225,1683,5410,1580,2.32,<1H OCEAN,117500
-117.21,33.13,19,3068,596,912,554,3.775,NEAR OCEAN,168000
-117.2,33.12,18,4372,736,1473,675,5.1194,NEAR OCEAN,247800
-117.21,33.12,4,3261,689,926,561,4.3672,NEAR OCEAN,258900
-117.18,33.11,16,3470,601,1197,552,5.1814,NEAR OCEAN,279900
-117.25,33.12,8,8552,1437,3335,1323,5.311,NEAR OCEAN,255800
-117.24,33.11,10,3487,545,1410,557,6.0336,NEAR OCEAN,240300
-117.23,33.1,4,1862,291,685,248,7.745,NEAR OCEAN,237400
-117.25,33.1,14,3676,720,1176,614,3.9464,NEAR OCEAN,171900
-117.26,33.09,22,2398,407,349,169,7.0423,NEAR OCEAN,500001
-117.26,33.09,13,3730,761,1335,603,4.1667,NEAR OCEAN,227100
-117.23,33.09,7,5320,855,2015,768,6.3373,NEAR OCEAN,279600
-117.25,33.08,13,3651,465,1311,435,7.5402,NEAR OCEAN,340300
-117.25,33.08,14,7208,1012,3097,1014,6.617,NEAR OCEAN,285200
-117.26,33.08,12,5080,814,1958,716,5.3905,NEAR OCEAN,299600
-117.09,33.13,9,5685,1442,3773,1250,3.0426,<1H OCEAN,129900
-117.08,33.14,15,1497,250,827,239,4.3846,<1H OCEAN,154200
-117.08,33.14,11,1430,292,921,294,4.2357,<1H OCEAN,160900
-117.07,33.14,16,2546,429,1683,408,4.7426,<1H OCEAN,160600
-117.07,33.15,17,1893,297,936,287,5.1842,<1H OCEAN,157700
-117.06,33.15,24,2155,379,1158,360,4.7941,<1H OCEAN,147500
-117.11,33.19,15,3154,488,1656,429,5.0461,<1H OCEAN,222400
-117.03,33.18,17,5391,886,2732,830,5.1771,<1H OCEAN,212800
-117.06,33.17,4,5465,974,2844,950,4.4477,<1H OCEAN,174800
-117.1,33.17,12,2465,412,1226,428,5.4819,<1H OCEAN,183800
-117.08,33.16,11,6341,1030,2697,977,4.8554,<1H OCEAN,206700
-117.07,33.15,15,2994,522,1231,503,3.2024,<1H OCEAN,180400
-117.08,33.14,19,2629,494,1444,503,3.5462,<1H OCEAN,156800
-117.09,33.15,13,3958,865,1981,840,3.4764,<1H OCEAN,137500
-117.07,33.13,17,6817,1632,4526,1474,2.6152,<1H OCEAN,135300
-117.07,33.13,33,555,165,612,176,2.1786,<1H OCEAN,137500
-117.06,33.14,27,3819,674,2447,717,3.8185,<1H OCEAN,137200
-117.05,33.13,20,7746,2035,5370,1838,2.3762,<1H OCEAN,98500
-117.04,33.15,15,13814,2888,6583,2789,2.8247,<1H OCEAN,150000
-117.05,33.14,16,4552,1166,2737,1051,2.25,<1H OCEAN,136300
-117.06,33.13,12,8742,2114,4854,1957,2.8015,<1H OCEAN,143500
-117.08,33.13,17,8466,2628,7014,2267,2.1437,<1H OCEAN,113700
-117.08,33.12,43,107,44,107,48,0.7054,<1H OCEAN,137500
-117.11,33.15,14,8374,1407,2916,1295,4.7019,<1H OCEAN,191100
-117.1,33.15,5,3159,685,1398,581,3.1467,<1H OCEAN,161100
-117.12,33.15,7,2810,464,1564,457,4.4655,<1H OCEAN,182800
-117.14,33.18,11,5546,974,2300,970,3.7109,<1H OCEAN,199800
-117.1,33.14,7,10665,2576,4917,2424,2.3171,<1H OCEAN,159500
-117.11,33.14,10,3208,636,1395,582,3.4455,<1H OCEAN,190500
-117.14,33.12,7,6126,1032,2662,923,4.9005,<1H OCEAN,264000
-117.13,33.13,17,3164,652,1123,699,2.082,<1H OCEAN,80000
-117.11,33.12,46,52,13,59,13,3.875,<1H OCEAN,200000
-117.1,33.12,12,961,342,315,201,0.813,<1H OCEAN,275000
-117.11,33.11,17,2641,627,1167,647,2.2875,<1H OCEAN,132400
-117.14,33.07,12,9302,1603,4074,1504,4.3513,<1H OCEAN,199600
-117.12,33.07,45,1032,235,363,177,3.6389,<1H OCEAN,186600
-117.1,33.07,16,2402,336,1080,365,8.6803,<1H OCEAN,347300
-117.07,33.07,8,2756,343,1045,340,8.5957,<1H OCEAN,444100
-117.1,33.09,5,12045,2162,5640,1997,4.4375,<1H OCEAN,353000
-117.08,33.08,23,3400,501,1383,488,4.9844,<1H OCEAN,249100
-117.09,33.1,21,2876,539,1387,499,3.8292,<1H OCEAN,177000
-117.08,33.09,23,3792,624,1988,658,4.7566,<1H OCEAN,178300
-117.09,33.12,11,567,184,620,163,2.5284,<1H OCEAN,122500
-117.08,33.11,31,1356,324,1301,331,2.5331,<1H OCEAN,115100
-117.08,33.11,28,2094,585,1556,563,2.2,<1H OCEAN,127700
-117.09,33.11,32,1713,321,891,286,3.1429,<1H OCEAN,171600
-117.08,33.12,37,1060,268,823,229,1.8363,<1H OCEAN,145500
